RaterID,MovieID,Rating,Timestamp
2113,69,5.0,1996-03-29 10:40:43
2113,23,4.0,1996-03-29 10:40:43
2113,595,3.0,1996-03-29 10:40:43
2113,150,5.0,1996-03-29 10:40:43
2113,153,4.0,1996-03-29 10:40:43
2113,145,5.0,1996-03-29 10:40:43
2113,151,5.0,1996-03-29 10:40:43
2113,592,4.0,1996-03-29 10:40:43
2113,161,4.0,1996-03-29 10:40:43
2113,588,4.0,1996-03-29 10:40:43
2113,434,4.0,1996-03-29 10:40:43
2113,349,3.0,1996-03-29 10:40:43
2113,344,4.0,1996-03-29 10:40:43
2113,318,5.0,1996-03-29 10:40:43
2113,317,5.0,1996-03-29 10:40:43
2113,160,4.0,1996-03-29 10:40:43
2113,292,4.0,1996-03-29 10:40:43
2113,288,5.0,1996-03-29 10:40:43
2113,296,4.0,1996-03-29 10:40:43
2113,172,4.0,1996-03-29 10:40:43
2113,185,5.0,1996-03-29 10:40:43
2113,193,3.0,1996-03-29 10:40:43
2113,257,4.0,1996-03-29 10:40:43
2113,267,5.0,1996-03-29 10:40:43
2113,227,5.0,1996-03-29 10:40:43
2113,196,4.0,1996-03-29 10:40:44
2113,327,3.0,1996-03-29 10:40:44
2113,316,5.0,1996-03-29 10:40:44
2113,315,4.0,1996-03-29 10:40:44
2113,380,5.0,1996-03-29 10:40:44
2113,553,3.0,1996-03-29 10:40:44
2113,555,5.0,1996-03-29 10:40:44
2113,204,5.0,1996-03-29 10:40:44
2302,344,3.0,1996-03-29 10:57:10
2302,339,5.0,1996-03-29 10:57:10
2302,289,5.0,1996-03-29 10:57:10
2302,300,3.0,1996-03-29 10:57:10
2302,296,2.0,1996-03-29 10:57:10
2302,331,1.0,1996-03-29 10:57:10
2302,277,3.0,1996-03-29 10:57:10
2302,234,4.0,1996-03-29 10:57:10
2302,225,4.0,1996-03-29 10:57:10
2302,592,4.0,1996-03-29 10:57:10
2302,204,3.0,1996-03-29 10:57:10
2302,177,4.0,1996-03-29 10:57:10
2302,590,5.0,1996-03-29 10:57:10
2302,316,5.0,1996-03-29 10:57:10
2302,588,5.0,1996-03-29 10:57:10
2302,161,4.0,1996-03-29 10:57:10
2302,349,4.0,1996-03-29 10:57:10
2302,435,3.0,1996-03-29 10:57:10
2302,381,4.0,1996-03-29 10:57:10
2302,410,3.0,1996-03-29 10:57:10
2302,380,5.0,1996-03-29 10:57:10
2302,150,5.0,1996-03-29 10:57:10
2302,153,2.0,1996-03-29 10:57:10
2302,434,5.0,1996-03-29 10:57:10
2302,432,4.0,1996-03-29 10:57:10
2302,315,4.0,1996-03-29 10:57:10
2506,11,4.0,1996-03-29 11:10:13
2506,16,4.0,1996-03-29 11:10:13
2506,105,4.0,1996-03-29 11:10:13
2506,35,5.0,1996-03-29 11:10:13
2506,36,5.0,1996-03-29 11:10:13
2506,141,3.0,1996-03-29 11:10:13
2506,62,4.0,1996-03-29 11:10:14
2506,1,5.0,1996-03-29 11:10:14
2506,150,5.0,1996-03-29 11:16:50
2506,592,3.0,1996-03-29 11:16:50
2506,281,5.0,1996-03-29 11:16:51
2506,296,3.0,1996-03-29 11:16:51
2506,300,5.0,1996-03-29 11:16:51
2506,318,5.0,1996-03-29 11:16:51
2506,144,5.0,1996-03-29 11:16:51
2506,339,3.0,1996-03-29 11:16:51
2506,468,3.0,1996-03-29 11:16:51
2506,431,3.0,1996-03-29 11:16:51
2506,337,4.0,1996-03-29 11:16:51
2506,349,4.0,1996-03-29 11:16:51
2506,161,3.0,1996-03-29 11:16:51
2506,222,4.0,1996-03-29 11:16:51
1803,592,4.0,1996-03-29 11:35:31
1803,222,3.0,1996-03-29 11:35:31
1803,110,5.0,1996-03-29 11:35:31
1803,318,4.0,1996-03-29 11:35:32
1803,331,4.0,1996-03-29 11:35:32
1803,22,4.0,1996-03-29 11:35:32
1803,39,5.0,1996-03-29 11:35:32
1803,339,4.0,1996-03-29 11:35:32
1803,300,4.0,1996-03-29 11:35:32
1803,296,5.0,1996-03-29 11:35:32
1803,223,4.0,1996-03-29 11:35:32
1803,590,5.0,1996-03-29 11:35:32
1803,380,4.0,1996-03-29 11:35:32
1803,349,4.0,1996-03-29 11:35:32
1803,342,4.0,1996-03-29 11:35:32
1803,289,4.0,1996-03-29 11:35:32
1803,381,4.0,1996-03-29 11:35:32
1803,281,4.0,1996-03-29 11:35:32
1803,236,4.0,1996-03-29 11:35:32
1803,288,4.0,1996-03-29 11:35:32
1803,237,3.0,1996-03-29 11:35:32
3023,28,4.0,1996-03-29 12:08:08
3023,1,5.0,1996-03-29 12:08:08
3023,10,4.0,1996-03-29 12:08:08
3023,14,3.0,1996-03-29 12:08:08
3023,17,5.0,1996-03-29 12:08:08
3023,638,5.0,1996-03-29 12:08:08
3023,592,4.0,1996-03-29 12:16:20
3023,590,4.0,1996-03-29 12:16:20
3023,153,5.0,1996-03-29 12:16:20
3023,236,5.0,1996-03-29 12:16:20
3023,150,5.0,1996-03-29 12:16:20
3023,168,4.0,1996-03-29 12:16:20
3023,588,4.0,1996-03-29 12:16:20
3023,225,4.0,1996-03-29 12:16:20
3023,349,5.0,1996-03-29 12:16:20
3023,272,4.0,1996-03-29 12:16:21
3023,342,4.0,1996-03-29 12:16:21
3023,261,4.0,1996-03-29 12:16:21
3023,208,4.0,1996-03-29 12:16:21
3023,249,4.0,1996-03-29 12:16:21
3023,380,4.0,1996-03-29 12:16:21
3023,151,3.0,1996-03-29 12:16:21
3023,316,4.0,1996-03-29 12:16:21
3023,277,5.0,1996-03-29 12:16:21
3023,381,4.0,1996-03-29 12:16:21
3023,318,5.0,1996-03-29 12:16:21
3127,36,5.0,1996-03-29 12:17:23
3127,5,5.0,1996-03-29 12:17:23
3127,17,5.0,1996-03-29 12:17:23
3127,21,4.0,1996-03-29 12:17:23
3127,25,4.0,1996-03-29 12:17:23
3127,62,4.0,1996-03-29 12:17:23
3127,1,5.0,1996-03-29 12:17:23
3127,10,3.0,1996-03-29 12:17:23
3127,261,5.0,1996-03-29 12:24:52
3127,595,5.0,1996-03-29 12:24:52
3127,266,3.0,1996-03-29 12:24:52
3127,236,4.0,1996-03-29 12:24:52
3127,235,5.0,1996-03-29 12:24:52
3127,230,4.0,1996-03-29 12:24:52
3127,186,3.0,1996-03-29 12:24:52
3127,161,5.0,1996-03-29 12:24:52
3127,160,3.0,1996-03-29 12:24:52
3127,153,3.0,1996-03-29 12:24:52
3127,150,5.0,1996-03-29 12:24:52
3127,147,4.0,1996-03-29 12:24:52
3127,39,4.0,1996-03-29 12:24:52
3127,34,5.0,1996-03-29 12:24:52
3127,274,3.0,1996-03-29 12:24:52
3127,280,4.0,1996-03-29 12:24:52
3127,144,5.0,1996-03-29 12:24:52
3127,282,4.0,1996-03-29 12:24:52
3127,592,3.0,1996-03-29 12:24:52
3127,590,5.0,1996-03-29 12:24:52
3127,588,5.0,1996-03-29 12:24:52
3127,434,5.0,1996-03-29 12:24:52
3127,431,4.0,1996-03-29 12:24:52
3127,281,5.0,1996-03-29 12:24:52
3127,288,1.0,1996-03-29 12:24:52
3127,340,4.0,1996-03-29 12:24:53
3127,296,5.0,1996-03-29 12:24:53
3127,316,1.0,1996-03-29 12:24:53
3127,151,5.0,1996-03-29 12:24:53
3127,381,4.0,1996-03-29 12:24:53
3127,339,5.0,1996-03-29 12:24:53
3127,208,5.0,1996-03-29 12:24:53
3127,318,5.0,1996-03-29 12:24:53
3127,317,4.0,1996-03-29 12:24:53
3127,337,5.0,1996-03-29 12:24:53
53923,277,5.0,1996-03-29 12:53:35
53923,300,4.0,1996-03-29 12:53:35
53923,417,4.0,1996-03-29 12:53:35
53923,151,5.0,1996-03-29 12:53:35
53923,588,4.0,1996-03-29 12:53:35
53923,208,4.0,1996-03-29 12:53:35
53923,168,3.0,1996-03-29 12:53:35
53923,237,3.0,1996-03-29 12:53:35
37801,410,4.0,1996-03-29 14:30:29
37801,555,5.0,1996-03-29 14:30:30
37801,595,5.0,1996-03-29 14:30:30
37801,590,3.0,1996-03-29 14:30:30
37801,431,4.0,1996-03-29 14:30:30
37801,553,5.0,1996-03-29 14:30:30
37801,434,3.0,1996-03-29 14:30:30
37801,427,5.0,1996-03-29 14:30:30
37801,337,4.0,1996-03-29 14:30:30
37801,417,3.0,1996-03-29 14:30:30
37801,413,2.0,1996-03-29 14:30:30
37801,223,5.0,1996-03-29 14:30:30
37801,349,4.0,1996-03-29 14:30:30
37801,317,3.0,1996-03-29 14:34:15
37801,588,5.0,1996-03-29 14:34:15
37801,277,5.0,1996-03-29 14:35:28
3430,111,5.0,1996-03-29 14:46:25
3430,25,5.0,1996-03-29 14:46:25
3430,52,4.0,1996-03-29 14:46:25
3430,94,4.0,1996-03-29 14:46:25
3430,608,4.0,1996-03-29 14:46:25
3430,610,4.0,1996-03-29 14:46:25
3430,50,4.0,1996-03-29 14:52:56
3430,380,3.0,1996-03-29 14:52:56
3430,185,3.0,1996-03-29 14:52:56
3430,161,4.0,1996-03-29 14:52:56
3430,172,4.0,1996-03-29 14:52:56
3430,150,4.0,1996-03-29 14:52:56
3430,288,4.0,1996-03-29 14:52:56
3430,257,3.0,1996-03-29 14:52:56
3430,349,4.0,1996-03-29 14:52:56
3430,342,3.0,1996-03-29 14:52:56
3430,339,3.0,1996-03-29 14:52:56
3430,318,5.0,1996-03-29 14:52:56
3430,196,3.0,1996-03-29 14:52:56
3430,296,5.0,1996-03-29 14:52:56
3430,277,4.0,1996-03-29 14:52:56
3430,316,3.0,1996-03-29 15:04:22
3430,54,4.0,1996-03-29 15:04:22
3430,160,4.0,1996-03-29 15:04:22
3430,292,4.0,1996-03-29 15:04:22
3430,344,5.0,1996-03-29 15:04:22
3430,225,3.0,1996-03-29 15:04:22
3430,224,4.0,1996-03-29 15:04:22
3430,315,3.0,1996-03-29 15:04:22
3430,144,5.0,1996-03-29 15:04:22
3430,216,3.0,1996-03-29 15:04:22
3536,31,5.0,1996-03-29 15:05:47
3536,225,4.0,1996-03-29 15:05:47
3536,186,4.0,1996-03-29 15:05:47
3536,175,5.0,1996-03-29 15:05:47
3536,174,4.0,1996-03-29 15:05:47
3536,161,5.0,1996-03-29 15:05:47
3536,153,4.0,1996-03-29 15:05:47
3536,39,5.0,1996-03-29 15:05:47
3536,222,5.0,1996-03-29 15:05:47
3536,233,4.0,1996-03-29 15:05:47
3536,299,5.0,1996-03-29 15:05:47
3536,317,4.0,1996-03-29 15:05:47
3536,344,5.0,1996-03-29 15:05:47
3536,236,4.0,1996-03-29 15:05:47
3536,281,5.0,1996-03-29 15:05:47
3536,431,4.0,1996-03-29 15:05:47
3536,588,5.0,1996-03-29 15:05:47
3536,296,5.0,1996-03-29 15:05:47
3536,318,5.0,1996-03-29 15:05:47
3536,590,5.0,1996-03-29 15:05:47
3536,595,4.0,1996-03-29 15:05:47
3536,592,4.0,1996-03-29 15:05:47
3536,339,4.0,1996-03-29 15:05:48
3536,50,3.0,1996-03-29 15:05:48
54224,235,3.0,1996-03-29 15:11:12
54224,266,1.0,1996-03-29 15:11:12
54224,234,3.0,1996-03-29 15:11:12
54224,203,4.0,1996-03-29 15:11:12
54224,292,4.0,1996-03-29 15:11:12
54224,50,4.0,1996-03-29 15:11:12
54224,39,3.0,1996-03-29 15:11:12
54224,344,1.0,1996-03-29 15:11:12
54224,19,1.0,1996-03-29 15:11:12
54224,144,5.0,1996-03-29 15:11:12
3536,266,4.0,1996-03-29 15:15:25
3536,257,4.0,1996-03-29 15:15:25
3536,34,5.0,1996-03-29 15:15:25
3536,57,4.0,1996-03-29 15:15:25
3536,168,3.0,1996-03-29 15:15:25
3536,159,5.0,1996-03-29 15:15:25
3845,25,1.0,1996-03-29 15:23:27
3845,17,5.0,1996-03-29 15:23:27
3845,1,5.0,1996-03-29 15:23:27
3845,63,5.0,1996-03-29 15:24:56
3737,218,4.0,1996-03-29 15:25:22
3737,225,4.0,1996-03-29 15:25:22
3737,432,3.0,1996-03-29 15:25:22
3737,227,3.0,1996-03-29 15:25:22
3737,420,2.0,1996-03-29 15:25:22
3737,351,5.0,1996-03-29 15:25:22
3737,234,3.0,1996-03-29 15:25:22
3737,236,4.0,1996-03-29 15:25:22
3737,256,4.0,1996-03-29 15:25:22
3737,266,4.0,1996-03-29 15:25:22
3737,276,4.0,1996-03-29 15:25:22
3737,278,4.0,1996-03-29 15:25:22
3737,282,5.0,1996-03-29 15:25:22
3737,289,5.0,1996-03-29 15:25:22
3737,349,4.0,1996-03-29 15:25:22
3737,252,5.0,1996-03-29 15:25:22
3737,468,4.0,1996-03-29 15:25:22
3737,150,5.0,1996-03-29 15:25:22
3737,151,5.0,1996-03-29 15:25:22
3737,153,3.0,1996-03-29 15:25:22
3737,161,5.0,1996-03-29 15:25:22
3737,22,4.0,1996-03-29 15:25:22
3737,48,4.0,1996-03-29 15:25:22
3737,434,4.0,1996-03-29 15:25:22
3737,185,5.0,1996-03-29 15:25:22
3737,592,4.0,1996-03-29 15:25:22
3737,590,5.0,1996-03-29 15:25:22
3737,588,5.0,1996-03-29 15:25:22
3737,595,5.0,1996-03-29 15:25:22
3737,168,4.0,1996-03-29 15:25:22
3737,380,5.0,1996-03-29 15:25:23
3737,339,5.0,1996-03-29 15:25:23
3737,316,5.0,1996-03-29 15:25:23
3737,553,5.0,1996-03-29 15:25:23
3737,208,3.0,1996-03-29 15:25:23
3737,204,4.0,1996-03-29 15:25:23
3737,315,4.0,1996-03-29 15:25:23
3737,317,5.0,1996-03-29 15:28:45
3737,281,4.0,1996-03-29 15:28:45
3737,164,3.0,1996-03-29 15:28:45
3737,222,5.0,1996-03-29 15:28:45
3737,292,5.0,1996-03-29 15:28:45
3938,5,4.0,1996-03-29 15:43:02
3938,10,5.0,1996-03-29 15:43:02
3938,95,5.0,1996-03-29 15:43:02
3938,608,5.0,1996-03-29 15:43:02
3536,349,5.0,1996-03-29 15:46:33
3536,342,4.0,1996-03-29 15:50:21
3536,22,5.0,1996-03-29 15:50:21
3536,150,5.0,1996-03-29 15:50:21
3536,193,2.0,1996-03-29 15:50:21
3536,208,3.0,1996-03-29 15:50:21
3938,344,3.0,1996-03-29 15:54:35
3938,150,4.0,1996-03-29 15:54:35
3938,153,4.0,1996-03-29 15:54:35
3938,160,4.0,1996-03-29 15:54:35
3938,592,4.0,1996-03-29 15:54:35
3938,34,5.0,1996-03-29 15:54:35
3938,410,3.0,1996-03-29 15:54:35
3938,420,3.0,1996-03-29 15:54:35
3938,432,3.0,1996-03-29 15:54:35
3938,434,3.0,1996-03-29 15:54:35
3938,227,4.0,1996-03-29 15:54:36
3938,230,5.0,1996-03-29 15:54:36
3938,173,2.0,1996-03-29 15:54:36
3938,235,2.0,1996-03-29 15:54:36
3938,236,3.0,1996-03-29 15:54:36
3938,161,3.0,1996-03-29 15:54:36
3938,252,3.0,1996-03-29 15:54:36
3938,44,3.0,1996-03-29 15:54:36
3938,208,1.0,1996-03-29 15:54:36
3938,300,2.0,1996-03-29 15:54:36
3938,316,4.0,1996-03-29 15:54:36
3938,296,3.0,1996-03-29 15:54:36
3938,437,4.0,1996-03-29 15:57:26
3938,380,5.0,1996-03-29 15:57:26
3938,225,4.0,1996-03-29 15:57:26
4031,5,5.0,1996-03-29 16:45:24
4031,2,5.0,1996-03-29 16:45:24
4031,95,5.0,1996-03-29 16:45:24
4031,609,4.0,1996-03-29 16:45:24
4031,709,4.0,1996-03-29 16:45:24
4031,38,4.0,1996-03-29 16:45:24
4031,588,5.0,1996-03-29 17:04:19
4031,592,4.0,1996-03-29 17:04:19
4031,595,5.0,1996-03-29 17:04:19
4031,343,3.0,1996-03-29 17:04:19
4031,344,3.0,1996-03-29 17:04:19
4031,351,4.0,1996-03-29 17:04:19
4031,416,3.0,1996-03-29 17:04:19
4031,421,4.0,1996-03-29 17:04:19
4031,427,1.0,1996-03-29 17:04:19
4031,435,1.0,1996-03-29 17:04:19
4031,434,5.0,1996-03-29 17:04:19
4031,432,4.0,1996-03-29 17:04:19
4031,256,4.0,1996-03-29 17:04:19
4031,19,3.0,1996-03-29 17:04:19
4031,153,5.0,1996-03-29 17:04:19
4031,160,4.0,1996-03-29 17:04:19
4031,161,2.0,1996-03-29 17:04:19
4031,168,5.0,1996-03-29 17:04:19
4031,169,4.0,1996-03-29 17:04:19
4031,266,5.0,1996-03-29 17:04:19
4031,173,4.0,1996-03-29 17:04:19
4031,174,4.0,1996-03-29 17:04:19
4031,60,3.0,1996-03-29 17:04:19
4031,39,3.0,1996-03-29 17:04:19
4031,54,3.0,1996-03-29 17:04:19
4031,146,1.0,1996-03-29 17:04:19
4031,145,3.0,1996-03-29 17:04:19
4031,216,2.0,1996-03-29 17:04:19
4031,227,4.0,1996-03-29 17:04:19
4031,230,3.0,1996-03-29 17:04:19
4031,234,3.0,1996-03-29 17:04:19
4031,252,3.0,1996-03-29 17:04:19
4031,212,3.0,1996-03-29 17:04:19
4031,48,3.0,1996-03-29 17:04:20
4031,339,5.0,1996-03-29 17:04:20
4031,196,3.0,1996-03-29 17:04:20
4031,203,5.0,1996-03-29 17:04:20
4031,208,5.0,1996-03-29 17:04:20
4031,185,4.0,1996-03-29 17:04:20
4031,186,4.0,1996-03-29 17:04:20
4031,340,4.0,1996-03-29 17:04:20
4031,380,5.0,1996-03-29 17:04:20
4031,381,4.0,1996-03-29 17:04:20
4031,267,5.0,1996-03-29 17:04:20
4031,280,5.0,1996-03-29 17:04:20
4031,282,3.0,1996-03-29 17:04:20
4031,553,3.0,1996-03-29 17:04:20
4031,274,4.0,1996-03-29 17:04:20
4031,277,4.0,1996-03-29 17:04:20
4031,289,4.0,1996-03-29 17:04:20
4031,315,5.0,1996-03-29 17:04:20
4031,316,5.0,1996-03-29 17:04:20
4031,317,4.0,1996-03-29 17:04:20
4031,333,2.0,1996-03-29 17:04:20
4031,337,3.0,1996-03-29 17:04:20
4031,288,3.0,1996-03-29 17:04:20
4031,261,5.0,1996-03-29 17:26:37
4031,158,5.0,1996-03-29 17:26:37
54328,413,3.0,1996-03-29 17:44:41
54328,145,1.0,1996-03-29 17:44:41
54328,344,4.0,1996-03-29 17:44:41
54328,223,5.0,1996-03-29 17:44:42
54328,50,5.0,1996-03-29 17:44:42
54328,44,3.0,1996-03-29 17:44:42
54328,337,4.0,1996-03-29 17:44:42
54328,39,4.0,1996-03-29 17:44:42
54328,31,3.0,1996-03-29 17:44:42
54328,168,2.0,1996-03-29 17:44:42
54328,208,4.0,1996-03-29 17:44:42
54328,153,4.0,1996-03-29 17:44:42
54328,318,5.0,1996-03-29 17:44:42
54328,316,4.0,1996-03-29 17:44:42
54328,296,4.0,1996-03-29 17:44:42
54328,288,3.0,1996-03-29 17:44:42
54328,272,4.0,1996-03-29 17:44:42
54328,252,2.0,1996-03-29 17:44:42
54328,175,5.0,1996-03-29 17:44:42
54328,186,4.0,1996-03-29 17:44:42
54328,333,3.0,1996-03-29 17:44:42
54328,437,1.0,1996-03-29 17:44:42
54328,157,4.0,1996-03-29 17:47:55
54328,198,4.0,1996-03-29 17:51:51
4319,22,4.0,1996-03-29 18:36:55
4319,227,3.0,1996-03-29 18:36:55
4319,225,4.0,1996-03-29 18:36:55
4319,222,4.0,1996-03-29 18:36:55
4319,218,4.0,1996-03-29 18:36:55
4319,349,3.0,1996-03-29 18:36:55
4319,351,4.0,1996-03-29 18:36:55
4319,161,5.0,1996-03-29 18:36:55
4319,420,2.0,1996-03-29 18:36:55
4319,343,3.0,1996-03-29 18:36:55
4319,432,3.0,1996-03-29 18:36:55
4319,150,5.0,1996-03-29 18:36:55
4319,434,4.0,1996-03-29 18:36:55
4319,468,3.0,1996-03-29 18:36:55
4319,595,5.0,1996-03-29 18:36:55
4319,592,5.0,1996-03-29 18:36:55
4319,590,5.0,1996-03-29 18:36:55
4319,421,4.0,1996-03-29 18:36:55
4319,588,5.0,1996-03-29 18:36:55
4319,151,4.0,1996-03-29 18:36:56
4319,252,5.0,1996-03-29 18:36:56
4319,237,4.0,1996-03-29 18:36:56
4319,236,4.0,1996-03-29 18:36:56
4319,234,2.0,1996-03-29 18:36:56
4319,204,4.0,1996-03-29 18:36:56
4319,186,4.0,1996-03-29 18:36:56
4319,185,5.0,1996-03-29 18:36:56
4319,169,3.0,1996-03-29 18:36:56
4319,60,4.0,1996-03-29 18:36:56
4319,256,4.0,1996-03-29 18:36:56
4319,168,5.0,1996-03-29 18:36:56
4319,208,3.0,1996-03-29 18:36:56
4319,257,4.0,1996-03-29 18:36:56
4319,279,3.0,1996-03-29 18:36:56
4319,266,4.0,1996-03-29 18:36:56
4319,553,3.0,1996-03-29 18:36:56
4319,381,4.0,1996-03-29 18:36:56
4319,380,5.0,1996-03-29 18:36:56
4319,339,5.0,1996-03-29 18:36:56
4319,317,5.0,1996-03-29 18:36:56
4319,316,3.0,1996-03-29 18:36:56
4319,261,5.0,1996-03-29 18:36:56
4319,300,4.0,1996-03-29 18:36:56
4319,315,4.0,1996-03-29 18:36:56
4319,292,5.0,1996-03-29 18:36:56
4319,289,5.0,1996-03-29 18:36:56
4319,282,4.0,1996-03-29 18:36:56
4319,281,4.0,1996-03-29 18:36:56
4319,48,4.0,1996-03-29 18:36:56
4319,276,3.0,1996-03-29 18:36:56
4319,274,4.0,1996-03-29 18:36:56
4319,270,5.0,1996-03-29 18:36:56
4319,164,3.0,1996-03-29 18:39:22
4505,10,4.0,1996-03-29 18:46:43
4505,52,2.0,1996-03-29 18:50:54
4505,193,3.0,1996-03-29 19:01:05
4505,185,5.0,1996-03-29 19:01:05
4505,173,4.0,1996-03-29 19:01:05
4505,153,4.0,1996-03-29 19:01:05
4505,434,4.0,1996-03-29 19:01:05
4505,432,3.0,1996-03-29 19:01:05
4505,349,4.0,1996-03-29 19:01:05
4505,339,3.0,1996-03-29 19:01:05
4505,338,3.0,1996-03-29 19:01:05
4505,435,1.0,1996-03-29 19:01:05
4505,325,1.0,1996-03-29 19:01:05
4505,227,3.0,1996-03-29 19:01:05
4505,208,2.0,1996-03-29 19:01:05
4505,204,4.0,1996-03-29 19:01:05
4505,196,5.0,1996-03-29 19:01:05
4505,158,3.0,1996-03-29 19:01:05
4505,296,2.0,1996-03-29 19:01:05
4505,553,5.0,1996-03-29 19:01:05
4505,151,3.0,1996-03-29 19:01:05
4505,590,2.0,1996-03-29 19:01:05
4505,172,3.0,1996-03-29 19:01:05
4505,170,3.0,1996-03-29 19:01:05
4505,163,2.0,1996-03-29 19:01:05
4505,150,5.0,1996-03-29 19:01:05
4505,110,5.0,1996-03-29 19:01:05
4505,39,2.0,1996-03-29 19:01:05
4505,34,4.0,1996-03-29 19:01:05
4505,592,5.0,1996-03-29 19:01:05
5071,62,4.0,1996-03-29 21:09:43
5071,1,5.0,1996-03-29 21:09:43
5071,111,5.0,1996-03-29 21:12:39
5071,155,5.0,1996-03-29 21:23:27
5071,153,3.0,1996-03-29 21:23:27
5071,150,5.0,1996-03-29 21:23:27
5071,19,3.0,1996-03-29 21:23:27
5071,344,4.0,1996-03-29 21:23:27
5071,588,3.0,1996-03-29 21:23:27
5071,592,4.0,1996-03-29 21:23:27
5071,590,5.0,1996-03-29 21:23:28
5071,349,5.0,1996-03-29 21:23:28
5071,318,5.0,1996-03-29 21:23:28
5071,432,4.0,1996-03-29 21:23:28
5071,317,4.0,1996-03-29 21:23:28
5071,296,5.0,1996-03-29 21:23:28
5071,160,2.0,1996-03-29 21:23:28
5071,50,5.0,1996-03-29 21:23:28
5071,48,4.0,1996-03-29 21:23:28
5071,31,5.0,1996-03-29 21:23:28
5071,208,3.0,1996-03-29 21:23:28
5071,185,4.0,1996-03-29 21:23:28
5071,173,3.0,1996-03-29 21:23:28
5071,435,3.0,1996-03-29 21:23:28
5071,292,4.0,1996-03-29 21:23:28
5071,161,5.0,1996-03-29 21:23:28
5676,11,5.0,1996-03-30 00:07:27
5676,17,5.0,1996-03-30 00:07:27
5676,28,4.0,1996-03-30 00:07:27
5676,105,5.0,1996-03-30 00:07:27
5676,144,5.0,1996-03-30 00:24:30
5676,147,4.0,1996-03-30 00:24:30
5676,432,4.0,1996-03-30 00:24:30
5676,421,4.0,1996-03-30 00:24:30
5676,410,3.0,1996-03-30 00:24:30
5676,237,4.0,1996-03-30 00:24:30
5676,150,5.0,1996-03-30 00:24:30
5676,158,4.0,1996-03-30 00:24:30
5676,155,5.0,1996-03-30 00:24:30
5676,159,5.0,1996-03-30 00:24:30
5676,351,5.0,1996-03-30 00:24:30
5676,344,4.0,1996-03-30 00:24:30
5676,224,4.0,1996-03-30 00:24:30
5676,153,4.0,1996-03-30 00:24:30
5676,146,5.0,1996-03-30 00:24:30
5676,215,5.0,1996-03-30 00:24:30
5676,110,4.0,1996-03-30 00:24:30
5676,434,2.0,1996-03-30 00:24:30
5676,595,5.0,1996-03-30 00:24:30
5676,39,4.0,1996-03-30 00:24:30
5676,592,5.0,1996-03-30 00:24:30
5676,31,3.0,1996-03-30 00:24:30
5676,34,4.0,1996-03-30 00:24:30
5676,590,5.0,1996-03-30 00:24:30
5676,588,4.0,1996-03-30 00:24:30
5676,218,5.0,1996-03-30 00:24:30
5676,252,4.0,1996-03-30 00:24:31
5676,236,2.0,1996-03-30 00:24:31
5676,380,4.0,1996-03-30 00:24:31
5676,381,5.0,1996-03-30 00:24:31
5676,555,5.0,1996-03-30 00:24:31
5676,553,5.0,1996-03-30 00:24:31
5676,249,5.0,1996-03-30 00:24:31
5676,278,4.0,1996-03-30 00:24:31
5676,186,4.0,1996-03-30 00:24:31
5676,276,4.0,1996-03-30 00:24:31
5676,274,3.0,1996-03-30 00:24:31
5676,266,5.0,1996-03-30 00:24:31
5676,261,5.0,1996-03-30 00:24:31
5676,256,3.0,1996-03-30 00:24:31
5676,289,5.0,1996-03-30 00:24:31
5676,208,2.0,1996-03-30 00:24:31
5676,48,4.0,1996-03-30 00:24:31
5676,50,5.0,1996-03-30 00:24:31
5676,179,2.0,1996-03-30 00:24:31
5676,296,5.0,1996-03-30 00:24:31
5676,339,5.0,1996-03-30 00:24:31
5676,337,5.0,1996-03-30 00:24:31
5676,280,5.0,1996-03-30 00:24:31
5676,318,5.0,1996-03-30 00:24:31
5676,317,4.0,1996-03-30 00:24:31
5764,16,3.0,1996-03-30 01:25:17
5764,17,5.0,1996-03-30 01:25:18
5764,1,5.0,1996-03-30 01:25:18
5764,638,4.0,1996-03-30 01:25:18
5764,6,4.0,1996-03-30 01:28:02
5764,34,4.0,1996-03-30 01:36:23
5764,434,3.0,1996-03-30 01:36:23
5764,592,4.0,1996-03-30 01:36:23
5764,222,4.0,1996-03-30 01:36:23
5764,223,1.0,1996-03-30 01:36:23
5764,344,2.0,1996-03-30 01:36:23
5764,225,3.0,1996-03-30 01:36:23
5764,110,5.0,1996-03-30 01:36:23
5764,590,3.0,1996-03-30 01:36:23
5764,381,3.0,1996-03-30 01:36:24
5764,555,5.0,1996-03-30 01:36:24
5764,50,5.0,1996-03-30 01:36:24
5764,224,4.0,1996-03-30 01:36:24
5764,261,3.0,1996-03-30 01:36:24
5764,289,3.0,1996-03-30 01:36:24
5764,296,5.0,1996-03-30 01:36:24
5764,300,4.0,1996-03-30 01:36:24
5764,318,5.0,1996-03-30 01:36:24
5764,339,4.0,1996-03-30 01:36:24
5764,342,4.0,1996-03-30 01:36:24
5764,380,4.0,1996-03-30 01:36:24
5764,319,5.0,1996-03-30 01:36:24
6078,150,4.0,1996-03-30 05:23:51
6078,153,5.0,1996-03-30 05:23:51
6078,410,5.0,1996-03-30 05:23:51
6078,34,5.0,1996-03-30 05:23:51
6078,588,5.0,1996-03-30 05:23:51
6078,595,5.0,1996-03-30 05:23:51
6078,380,4.0,1996-03-30 05:23:52
6078,227,5.0,1996-03-30 05:23:52
6078,590,4.0,1996-03-30 05:23:52
